subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle
1865,2486,2,2026-07-25,,Active,Monthly
1866,2486,1,2026-01-14,,Active,Annual
1867,2487,1,2026-03-21,,Active,Monthly
1868,2488,1,2026-02-01,,Active,Monthly
1869,2488,1,2025-08-07,,Active,Monthly
1870,2489,1,2023-11-13,,Active,Monthly
1871,2490,1,2026-05-27,,Active,Monthly
1872,2491,1,2025-05-13,,Active,Monthly
1873,2492,1,2024-04-14,,Active,Annual
1874,2493,2,2023-02-28,,Active,Monthly
1875,2494,1,2025-08-17,,Paused,Monthly
1876,2495,1,2025-02-27,2026-07-01,Churned,Monthly
1877,2496,2,2024-07-11,,Active,Annual
1878,2497,1,2023-04-28,,Active,Monthly
1879,2497,2,2023-05-15,,Active,Monthly
1880,2498,2,2024-11-17,,Active,Monthly
1881,2499,1,2023-12-01,,Active,Monthly
1882,2500,3,2026-04-14,,Active,Annual
1883,2500,1,2026-10-10,2027-12-27,Churned,Monthly
1884,2501,2,2023-09-09,,Active,Monthly
1885,2502,2,2023-03-19,,Active,Monthly
1886,2503,1,2024-10-29,,Active,Annual
1887,2504,3,2023-06-12,,Active,Monthly
1888,2505,1,2026-11-16,,Active,Annual
1889,2506,1,2024-09-25,,Active,Monthly
1890,2506,1,2024-12-17,2026-04-24,Churned,Annual
1891,2507,1,2026-04-12,,Active,Monthly
1892,2508,1,2025-08-31,,Active,Annual
1893,2508,2,2025-02-27,,Active,Annual
1894,2509,1,2025-08-23,2026-12-09,Churned,Annual
1895,2509,2,2025-01-06,,Active,Annual
1896,2510,3,2024-11-16,,Active,Monthly
1897,2510,2,2024-09-30,2025-12-25,Churned,Annual
1898,2511,2,2025-07-29,,Active,Monthly
1899,2511,1,2025-10-09,,Active,Monthly
1900,2512,1,2023-02-25,,Active,Monthly
1901,2512,2,2022-09-11,,Active,Monthly
1902,2513,1,2026-08-11,,Active,Monthly
1903,2514,1,2023-05-22,,Active,Monthly
1904,2515,1,2024-07-27,,Active,Monthly
1905,2516,1,2024-03-31,,Paused,Monthly
1906,2517,1,2025-05-08,2026-01-20,Churned,Monthly
1907,2518,1,2023-01-01,2023-05-13,Churned,Annual
1908,2518,1,2023-09-10,,Active,Monthly
1909,2519,1,2024-03-28,,Active,Annual
1910,2520,2,2023-12-06,,Active,Monthly
1911,2520,1,2024-03-12,,Active,Monthly
1912,2521,2,2023-04-18,,Active,Monthly
1913,2522,2,2023-11-29,2024-07-04,Churned,Monthly
1914,2522,1,2023-11-21,,Active,Monthly
1915,2523,2,2025-03-28,,Active,Monthly
1916,2523,2,2025-03-21,,Active,Monthly
1917,2524,2,2025-06-02,2026-06-26,Churned,Annual
1918,2524,2,2025-01-03,2025-12-15,Churned,Monthly
1919,2525,1,2025-03-07,2025-10-11,Churned,Monthly
1920,2526,1,2024-05-01,2025-06-02,Churned,Monthly
1921,2527,1,2023-03-15,,Active,Monthly
1922,2528,2,2026-08-11,2027-11-25,Churned,Monthly
1923,2529,3,2024-08-22,,Active,Annual
1924,2529,2,2024-06-13,,Active,Monthly
1925,2530,3,2026-09-13,,Active,Annual
1926,2531,1,2026-08-09,2027-01-20,Churned,Monthly
1927,2532,1,2026-08-09,,Active,Annual
1928,2533,2,2026-02-23,2026-11-20,Churned,Annual
1929,2534,2,2024-08-08,,Active,Monthly
1930,2535,1,2023-07-12,,Active,Monthly
1931,2536,1,2025-01-27,,Active,Monthly
1932,2537,3,2025-03-21,,Active,Annual
1933,2537,1,2025-07-01,,Active,Monthly
1934,2538,2,2022-08-22,2023-06-06,Churned,Monthly
1935,2539,2,2025-06-03,,Active,Monthly
1936,2540,3,2026-09-24,2027-01-23,Churned,Monthly
1937,2541,2,2025-02-13,,Active,Monthly
1938,2542,1,2026-07-02,,Active,Monthly
1939,2543,2,2026-08-01,,Active,Annual
1940,2544,1,2026-11-15,,Active,Annual
1941,2545,1,2023-08-07,,Active,Monthly
1942,2546,2,2024-04-03,,Active,Annual
1943,2547,1,2026-08-02,,Active,Monthly
1944,2548,1,2025-02-13,,Active,Monthly
1945,2548,3,2024-06-18,2024-11-12,Churned,Monthly
1946,2549,1,2026-01-24,,Active,Monthly
1947,2550,3,2025-09-19,2026-04-19,Churned,Monthly
1948,2551,2,2025-06-16,,Active,Monthly
1949,2551,2,2024-11-16,2025-02-01,Churned,Monthly
1950,2552,2,2026-11-01,2027-02-25,Churned,Annual
1951,2553,1,2023-10-10,,Active,Monthly
1952,2554,1,2022-11-26,,Active,Monthly
1953,2555,1,2024-05-18,,Active,Annual
1954,2556,1,2024-10-31,2025-11-13,Churned,Monthly
1955,2557,2,2023-03-04,,Active,Annual
1956,2557,1,2023-02-24,,Active,Monthly
1957,2558,1,2027-02-04,,Active,Monthly
1958,2559,2,2023-10-12,,Active,Monthly
1959,2559,1,2023-01-03,,Active,Monthly
1960,2560,2,2025-05-12,2026-08-26,Churned,Monthly
1961,2561,1,2026-02-07,,Active,Monthly
1962,2562,2,2023-12-17,,Active,Monthly
1963,2563,1,2023-09-10,,Active,Annual
1964,2564,1,2024-08-28,,Active,Monthly
1965,2565,1,2022-12-06,,Active,Monthly
1966,2565,2,2022-09-30,2023-07-08,Churned,Monthly
1967,2566,2,2026-03-17,,Active,Monthly
1968,2566,3,2026-04-11,,Active,Monthly
1969,2567,2,2023-04-12,,Active,Monthly
1970,2568,3,2023-05-16,,Active,Annual
1971,2569,1,2023-06-12,2024-05-29,Churned,Monthly
1972,2569,1,2023-03-08,2023-12-25,Churned,Monthly
1973,2570,1,2023-10-15,,Active,Monthly
1974,2571,3,2026-11-10,,Active,Monthly
1975,2572,2,2025-06-29,,Active,Monthly
1976,2573,2,2024-01-01,,Active,Monthly
1977,2574,2,2024-03-10,,Active,Monthly
1978,2575,1,2025-06-08,,Active,Annual
1979,2576,1,2025-08-19,2026-08-22,Churned,Monthly
1980,2577,1,2024-03-31,,Active,Annual
1981,2578,1,2024-12-13,2025-12-16,Churned,Monthly
1982,2578,1,2025-07-29,2025-11-29,Churned,Monthly
1983,2579,2,2022-09-23,2024-01-14,Churned,Monthly
1984,2579,2,2023-08-26,,Active,Monthly
1985,2580,1,2026-04-01,,Active,Monthly
1986,2581,2,2025-08-27,,Active,Monthly
1987,2582,2,2023-01-19,,Active,Monthly
1988,2582,1,2023-06-09,2024-01-27,Churned,Monthly
1989,2583,2,2024-08-23,,Active,Annual
1990,2584,1,2026-11-07,,Active,Monthly
1991,2585,1,2026-08-21,,Active,Annual
1992,2586,2,2027-01-22,,Active,Monthly
1993,2587,1,2024-03-14,2024-06-09,Churned,Monthly
1994,2588,2,2026-05-03,,Active,Monthly
1995,2588,1,2025-08-27,,Active,Annual
1996,2589,1,2025-01-06,,Active,Monthly
1997,2590,2,2023-10-15,2024-06-17,Churned,Monthly
1998,2591,3,2022-11-04,,Active,Monthly
1999,2592,1,2024-02-19,,Active,Monthly
2000,2593,1,2025-03-09,,Active,Monthly
2001,2594,3,2025-02-09,2026-01-27,Churned,Monthly
2002,2595,1,2025-05-30,,Active,Annual
2003,2595,1,2025-08-13,,Active,Monthly
2004,2596,2,2024-05-01,,Active,Monthly
2005,2597,3,2024-01-03,,Active,Monthly
2006,2598,2,2026-01-05,,Active,Monthly
2007,2599,1,2023-08-30,,Active,Monthly
2008,2600,1,2024-10-12,,Active,Annual
2009,2600,1,2025-02-07,,Active,Monthly
2010,2601,1,2022-11-06,,Active,Monthly
2011,2602,2,2026-03-13,,Active,Monthly
2012,2603,1,2026-09-21,,Active,Monthly
2013,2604,1,2026-06-10,,Active,Monthly
2014,2605,1,2025-08-12,,Active,Annual
2015,2606,1,2023-10-29,,Active,Annual
2016,2606,1,2023-01-28,,Active,Annual
2017,2607,1,2024-05-21,,Active,Monthly
2018,2608,3,2026-08-11,,Active,Monthly
2019,2608,1,2025-12-26,,Active,Annual
2020,2609,2,2026-02-27,2027-05-26,Churned,Monthly
2021,2610,1,2023-07-04,2023-09-04,Churned,Monthly
2022,2610,1,2023-04-10,,Active,Annual
2023,2611,2,2023-03-16,,Active,Monthly
2024,2612,1,2025-01-29,,Active,Annual
2025,2612,1,2025-03-24,,Active,Annual
2026,2613,1,2024-10-20,,Active,Annual
2027,2614,2,2025-05-17,,Active,Monthly
2028,2615,1,2027-01-20,,Active,Monthly
2029,2615,1,2026-05-05,,Paused,Monthly
2030,2616,1,2026-10-17,2027-03-01,Churned,Monthly
2031,2617,2,2025-12-18,,Active,Monthly
2032,2617,2,2026-06-15,,Active,Annual
2033,2618,1,2025-01-21,,Active,Monthly
2034,2619,1,2024-10-15,,Active,Monthly
2035,2619,2,2024-03-08,,Active,Monthly
2036,2620,1,2024-01-15,2024-06-29,Churned,Annual
2037,2621,1,2025-10-08,,Active,Monthly
2038,2622,1,2023-04-26,,Active,Monthly
2039,2623,2,2026-02-27,,Active,Monthly
2040,2623,3,2026-04-21,,Active,Monthly
2041,2624,3,2025-06-01,,Active,Monthly
2042,2625,1,2026-03-26,2026-10-03,Churned,Annual
2043,2626,2,2025-04-20,,Active,Monthly
2044,2627,2,2026-06-23,2027-05-13,Churned,Monthly
2045,2628,2,2025-08-13,,Active,Annual
2046,2629,1,2023-01-01,,Active,Monthly
2047,2629,2,2023-07-27,,Active,Monthly
2048,2630,1,2023-06-17,2023-12-07,Churned,Annual
2049,2631,1,2025-05-30,,Active,Monthly
2050,2631,3,2025-03-07,,Active,Monthly
2051,2632,1,2026-09-07,,Active,Monthly
2052,2633,2,2024-07-22,,Active,Annual
2053,2633,1,2024-01-26,2024-11-26,Churned,Monthly
2054,2634,2,2025-07-13,,Active,Monthly
2055,2635,1,2026-05-16,,Active,Monthly
2056,2636,1,2024-07-23,2025-11-20,Churned,Annual
2057,2636,1,2025-02-03,,Active,Monthly
2058,2637,2,2023-03-19,,Active,Monthly
2059,2637,1,2022-09-14,,Active,Annual
2060,2638,2,2024-11-18,2025-11-16,Churned,Monthly
2061,2639,2,2026-10-24,,Active,Annual
2062,2639,2,2026-10-27,,Active,Monthly
2063,2640,2,2025-06-22,,Active,Monthly
2064,2641,2,2027-02-25,,Active,Monthly
2065,2642,2,2023-11-07,,Active,Monthly
2066,2643,2,2024-06-10,,Active,Annual
2067,2644,1,2023-11-05,,Active,Monthly
2068,2645,2,2024-03-26,2024-11-28,Churned,Monthly
2069,2646,1,2022-10-29,2023-07-03,Churned,Monthly
2070,2646,2,2022-11-23,,Active,Monthly
2071,2647,2,2023-12-28,,Active,Monthly
2072,2648,3,2023-08-23,,Active,Monthly
2073,2648,1,2023-11-21,,Active,Monthly
2074,2649,2,2024-10-19,,Active,Annual
2075,2650,1,2025-01-18,,Active,Annual
2076,2651,2,2024-01-16,2024-06-02,Churned,Monthly
2077,2652,2,2026-02-18,,Active,Monthly
2078,2653,1,2025-02-14,,Active,Annual
2079,2654,1,2023-11-05,,Active,Monthly
2080,2655,2,2026-01-28,,Active,Annual
2081,2656,2,2023-12-26,2024-11-21,Churned,Monthly
2082,2657,1,2026-11-25,,Active,Annual
2083,2658,1,2023-03-29,2024-02-02,Churned,Monthly
2084,2658,1,2023-01-16,2023-03-09,Churned,Monthly
2085,2659,1,2024-07-30,,Active,Monthly
2086,2660,1,2026-09-07,,Active,Monthly
2087,2661,1,2026-03-30,,Active,Monthly
2088,2662,2,2025-01-04,2026-02-10,Churned,Monthly
2089,2663,1,2023-12-20,,Active,Monthly
2090,2664,1,2023-07-15,,Paused,Monthly
2091,2665,1,2023-08-10,,Active,Monthly
2092,2666,3,2027-03-04,2028-02-19,Churned,Monthly
2093,2666,3,2027-03-04,,Active,Monthly
2094,2667,1,2024-07-18,2025-06-29,Churned,Annual
2095,2668,1,2023-08-07,,Active,Monthly
2096,2669,3,2023-04-06,,Active,Monthly
2097,2669,1,2023-04-21,2023-05-30,Churned,Monthly
2098,2670,3,2024-01-02,,Active,Annual
2099,2671,1,2025-08-03,2026-06-02,Churned,Monthly
2100,2671,2,2025-10-25,,Active,Monthly
2101,2672,1,2022-11-23,,Active,Monthly
2102,2673,1,2023-05-22,,Active,Monthly
2103,2674,2,2025-10-15,,Active,Annual
2104,2675,1,2025-02-26,2025-10-22,Churned,Monthly
2105,2676,1,2023-08-07,,Active,Monthly
2106,2677,1,2024-04-05,,Active,Monthly
2107,2678,1,2025-12-17,,Active,Monthly
2108,2679,1,2022-10-22,,Active,Monthly
2109,2679,2,2023-07-23,,Active,Monthly
2110,2680,2,2023-10-21,,Active,Monthly
2111,2681,1,2024-04-26,,Active,Monthly
2112,2682,1,2025-05-28,,Active,Monthly
2113,2683,1,2025-01-13,,Active,Annual
2114,2684,1,2026-11-12,,Active,Monthly
2115,2685,1,2026-01-23,,Active,Monthly
2116,2686,1,2024-10-10,,Active,Monthly
2117,2687,1,2026-08-26,,Paused,Monthly
2118,2688,3,2024-09-11,,Active,Monthly
2119,2689,1,2025-08-10,,Active,Monthly
2120,2690,2,2024-09-22,,Active,Monthly
2121,2691,1,2023-02-07,2024-03-21,Churned,Monthly
2122,2691,1,2023-06-16,,Active,Monthly
2123,2692,2,2025-09-06,,Active,Monthly
2124,2693,1,2024-11-22,,Active,Monthly
2125,2693,2,2024-09-24,,Active,Monthly
2126,2694,1,2025-06-17,,Active,Annual
2127,2695,1,2025-02-01,,Active,Annual
2128,2695,1,2025-01-26,2026-02-14,Churned,Monthly
2129,2696,1,2024-08-22,,Paused,Monthly
2130,2697,1,2024-08-01,,Active,Monthly
2131,2698,3,2024-03-05,,Active,Monthly
2132,2699,2,2026-02-26,,Active,Monthly
2133,2700,2,2024-07-31,,Active,Monthly
2134,2700,1,2024-06-26,,Active,Monthly
2135,2701,1,2024-11-18,,Active,Monthly
2136,2702,1,2024-11-29,,Active,Monthly
2137,2703,3,2026-07-15,,Active,Annual
2138,2704,1,2026-12-13,,Active,Monthly
2139,2705,1,2026-09-29,,Paused,Monthly
2140,2706,1,2025-01-17,,Active,Annual
2141,2707,1,2025-07-02,,Active,Monthly
2142,2708,1,2025-02-11,2025-06-20,Churned,Annual
2143,2709,3,2024-12-23,,Active,Monthly
2144,2710,1,2025-09-10,2025-11-12,Churned,Monthly
2145,2711,1,2024-06-11,,Active,Monthly
2146,2712,2,2023-10-09,2024-10-20,Churned,Monthly
2147,2713,1,2027-04-06,,Active,Monthly
2148,2714,1,2024-10-25,2025-06-30,Churned,Monthly
2149,2715,1,2025-03-15,2025-09-26,Churned,Monthly
2150,2716,1,2024-12-19,,Active,Annual
2151,2717,1,2024-03-02,,Paused,Monthly
2152,2718,1,2025-07-08,,Active,Monthly
2153,2719,2,2022-07-04,,Active,Monthly
2154,2720,1,2024-10-11,,Active,Annual
2155,2720,2,2025-09-17,,Active,Monthly
2156,2721,1,2024-03-08,,Active,Monthly
2157,2722,2,2023-08-11,,Active,Monthly
2158,2723,1,2024-03-23,,Active,Monthly
2159,2724,1,2025-09-13,,Active,Annual
2160,2725,3,2024-01-05,,Active,Monthly
2161,2726,2,2024-12-25,,Active,Monthly
2162,2727,2,2024-08-29,2024-10-29,Churned,Annual
2163,2728,3,2026-03-18,,Active,Annual
2164,2728,1,2025-10-09,,Active,Monthly
2165,2729,1,2022-11-27,,Active,Monthly
2166,2729,1,2022-12-02,2023-01-29,Churned,Monthly
2167,2730,2,2024-09-04,,Active,Monthly
2168,2731,2,2026-03-24,,Active,Monthly
2169,2732,2,2022-09-17,,Active,Monthly
2170,2733,1,2027-01-25,,Active,Monthly
2171,2734,1,2024-11-25,,Active,Annual
2172,2734,2,2025-02-18,2025-03-26,Churned,Monthly
2173,2735,2,2022-09-04,,Active,Monthly
2174,2736,1,2024-03-18,,Active,Monthly
2175,2736,1,2024-08-16,,Active,Monthly
2176,2737,2,2024-01-26,,Active,Monthly
2177,2738,1,2023-04-28,,Active,Monthly
2178,2739,1,2024-06-29,,Active,Annual
2179,2740,1,2024-07-27,,Active,Monthly
2180,2741,2,2024-12-14,,Active,Annual
2181,2741,2,2024-04-22,,Active,Annual
2182,2742,1,2024-04-18,,Active,Monthly
2183,2743,1,2024-06-01,,Active,Monthly
2184,2744,2,2025-01-18,,Active,Monthly
2185,2745,2,2025-10-06,,Active,Monthly
2186,2746,1,2023-03-28,2023-12-15,Churned,Monthly
2187,2747,1,2024-11-03,,Active,Monthly
2188,2747,3,2025-09-05,,Active,Annual
2189,2748,1,2024-08-16,,Active,Annual
2190,2749,1,2025-08-24,,Active,Monthly
2191,2749,1,2025-02-16,,Active,Monthly
2192,2750,3,2024-09-30,2025-06-12,Churned,Monthly
2193,2751,2,2023-07-18,,Active,Monthly
2194,2752,2,2025-10-27,2026-02-23,Churned,Annual
2195,2752,1,2025-11-07,,Active,Monthly
2196,2753,2,2027-02-06,,Active,Annual
2197,2754,1,2023-07-14,,Paused,Monthly
2198,2755,1,2026-02-07,,Active,Monthly
2199,2756,1,2023-05-28,,Active,Monthly
2200,2757,2,2025-12-25,2026-10-20,Churned,Monthly
2201,2757,2,2025-12-06,,Active,Monthly
2202,2758,1,2023-02-08,,Active,Annual
2203,2759,1,2027-01-13,,Active,Monthly
2204,2760,1,2023-10-21,,Paused,Annual
2205,2761,3,2023-08-11,,Active,Monthly
2206,2762,1,2024-08-24,2025-11-04,Churned,Monthly
2207,2763,2,2024-11-17,,Active,Monthly
2208,2764,3,2023-04-07,,Active,Annual
2209,2764,2,2023-11-25,,Active,Monthly
2210,2765,1,2024-01-14,,Active,Monthly
2211,2766,1,2023-07-17,,Active,Monthly
2212,2767,1,2023-12-23,,Active,Monthly
2213,2768,2,2025-10-28,,Active,Monthly
2214,2769,1,2025-12-15,,Active,Monthly
2215,2769,1,2025-10-01,,Active,Monthly
2216,2770,1,2025-05-20,,Active,Annual
2217,2771,2,2023-01-10,,Active,Monthly
2218,2771,2,2023-06-06,2024-03-24,Churned,Monthly
2219,2772,1,2026-08-27,,Active,Monthly
2220,2773,1,2025-01-24,,Active,Monthly
2221,2774,1,2023-05-16,,Active,Annual
2222,2775,1,2025-06-17,,Active,Monthly
2223,2775,3,2025-12-13,2026-06-02,Churned,Annual
2224,2776,1,2024-03-21,2024-10-21,Churned,Annual
2225,2776,1,2024-02-19,,Active,Monthly
2226,2777,2,2023-09-26,,Active,Monthly
2227,2778,2,2025-10-07,2026-09-11,Churned,Monthly
2228,2779,1,2025-10-21,,Paused,Monthly
2229,2779,1,2025-06-18,,Active,Annual
2230,2780,1,2025-11-01,,Active,Monthly
2231,2780,2,2025-04-14,,Active,Monthly
2232,2781,1,2026-01-12,,Active,Monthly
2233,2781,3,2026-02-12,,Active,Monthly
2234,2782,1,2024-08-23,,Active,Monthly
2235,2782,1,2024-02-09,,Active,Monthly
2236,2783,2,2025-08-07,,Active,Annual
2237,2783,1,2025-05-27,2025-09-05,Churned,Monthly
2238,2784,3,2025-03-28,,Active,Monthly
2239,2785,1,2027-04-17,,Active,Annual
2240,2786,2,2023-06-30,,Active,Monthly
2241,2787,1,2025-08-22,,Paused,Monthly
2242,2788,1,2025-08-14,2026-03-01,Churned,Annual
2243,2788,2,2026-03-21,,Active,Monthly
2244,2789,1,2025-10-02,,Active,Monthly
2245,2790,1,2025-03-16,,Active,Annual
2246,2791,2,2026-08-18,,Active,Monthly
2247,2792,1,2024-06-03,,Paused,Annual
2248,2793,1,2026-02-04,2026-06-15,Churned,Monthly
2249,2794,1,2026-12-10,,Active,Monthly
2250,2795,2,2023-10-04,,Active,Monthly
2251,2796,2,2026-02-13,,Active,Annual
2252,2797,3,2026-06-04,2027-02-03,Churned,Monthly
2253,2798,1,2025-01-22,,Active,Monthly
2254,2799,1,2024-08-13,,Active,Annual
2255,2800,2,2022-10-02,,Active,Monthly
2256,2801,1,2023-08-22,,Active,Monthly
2257,2802,1,2024-06-04,,Active,Annual
2258,2803,1,2023-10-07,,Active,Monthly
2259,2804,1,2023-07-01,,Paused,Annual
2260,2804,2,2022-12-24,,Active,Annual
2261,2805,2,2026-10-14,,Active,Monthly
2262,2806,1,2026-07-14,,Active,Monthly
2263,2807,2,2025-07-30,,Active,Annual
2264,2808,1,2025-09-20,2026-10-12,Churned,Monthly
2265,2809,2,2026-01-12,,Active,Monthly
2266,2809,2,2026-07-30,,Active,Monthly
2267,2810,1,2025-05-13,,Active,Monthly
2268,2811,2,2026-01-03,,Active,Monthly
2269,2811,1,2025-12-25,,Active,Annual
2270,2812,1,2026-03-20,,Active,Monthly
2271,2813,2,2023-10-18,,Active,Monthly
2272,2814,1,2025-04-12,,Active,Annual
2273,2815,2,2025-05-11,,Active,Monthly
2274,2816,2,2027-03-24,,Active,Monthly
2275,2817,1,2026-09-22,,Active,Monthly
2276,2818,3,2023-02-23,,Active,Monthly
2277,2819,1,2024-10-24,,Active,Annual
2278,2820,2,2026-05-09,2027-05-17,Churned,Annual
2279,2821,2,2026-04-18,,Active,Monthly
2280,2821,2,2025-08-06,,Paused,Monthly
2281,2822,1,2025-04-10,,Paused,Monthly
2282,2823,2,2023-05-30,,Active,Annual
2283,2824,3,2026-08-17,,Active,Annual
2284,2824,1,2026-12-02,2028-01-31,Churned,Monthly
2285,2825,2,2026-09-05,,Active,Annual
2286,2826,1,2023-03-24,2023-05-07,Churned,Monthly
2287,2827,2,2024-02-09,,Active,Monthly
2288,2827,2,2023-09-22,,Active,Monthly
2289,2828,1,2027-01-10,2027-05-05,Churned,Monthly
2290,2828,1,2026-02-26,,Active,Monthly
2291,2829,1,2024-02-11,,Active,Monthly
2292,2830,1,2024-09-22,,Active,Monthly
2293,2830,1,2024-06-21,2025-01-02,Churned,Monthly
2294,2831,2,2025-11-13,,Paused,Monthly
2295,2832,2,2024-04-18,2025-07-09,Churned,Monthly
2296,2833,1,2026-09-10,,Active,Monthly
2297,2834,1,2025-05-22,,Active,Annual
2298,2835,2,2026-06-02,,Active,Monthly
2299,2835,2,2026-03-21,2026-06-07,Churned,Annual
2300,2836,1,2024-09-19,,Active,Monthly
2301,2837,1,2024-11-21,2025-03-20,Churned,Monthly
2302,2837,2,2024-10-22,,Active,Monthly
2303,2838,2,2024-09-11,,Active,Annual
2304,2838,2,2024-08-12,,Active,Monthly
2305,2839,2,2023-11-29,,Active,Monthly
2306,2840,2,2025-07-08,,Active,Annual
2307,2841,2,2026-03-15,,Active,Monthly
2308,2842,1,2024-09-12,,Active,Annual
2309,2843,2,2025-02-26,2026-04-03,Churned,Annual
2310,2844,1,2026-08-09,,Active,Annual
2311,2845,1,2026-03-20,,Paused,Monthly
2312,2846,2,2025-04-06,,Active,Monthly
2313,2846,1,2024-09-18,,Active,Monthly
2314,2847,1,2025-06-03,,Active,Monthly
2315,2848,1,2023-08-16,,Active,Annual
2316,2849,1,2025-10-27,,Active,Monthly
2317,2850,2,2025-10-04,,Active,Monthly
2318,2851,2,2025-01-25,,Active,Annual
2319,2852,2,2025-12-20,,Active,Monthly
2320,2853,1,2025-05-01,,Active,Monthly
2321,2853,1,2025-08-28,,Active,Monthly
2322,2854,1,2025-07-07,,Active,Monthly
2323,2855,3,2025-12-12,,Active,Annual
2324,2856,1,2023-03-08,,Active,Monthly
2325,2857,3,2025-07-18,,Active,Monthly
2326,2858,2,2026-09-17,2027-04-30,Churned,Monthly
2327,2859,2,2023-11-04,,Active,Monthly
2328,2860,1,2022-09-29,,Active,Monthly
2329,2861,2,2026-01-09,,Active,Annual
2330,2862,1,2024-04-06,,Active,Monthly
2331,2863,1,2024-03-09,2025-06-23,Churned,Annual
2332,2864,2,2025-05-09,,Active,Monthly
2333,2865,1,2026-05-09,,Active,Monthly
2334,2865,2,2026-08-27,2027-12-23,Churned,Monthly
2335,2866,1,2022-10-15,,Active,Annual
2336,2867,1,2025-09-26,,Active,Monthly
2337,2868,1,2026-11-29,,Active,Monthly
2338,2868,1,2027-05-22,,Active,Monthly
2339,2869,1,2026-06-27,,Active,Annual
2340,2870,1,2026-08-08,,Active,Monthly
2341,2871,3,2023-09-12,2024-08-16,Churned,Monthly
2342,2872,1,2024-12-01,2025-05-06,Churned,Monthly
2343,2873,2,2023-08-06,,Paused,Annual
2344,2874,1,2025-02-18,,Active,Monthly
2345,2874,2,2025-03-22,,Active,Annual
2346,2875,1,2025-04-26,,Active,Annual
2347,2876,1,2023-09-07,,Active,Monthly
2348,2877,1,2025-09-15,,Active,Monthly
2349,2878,1,2023-11-25,2024-10-13,Churned,Annual
2350,2878,1,2024-04-04,,Active,Monthly
2351,2879,1,2024-10-25,,Paused,Annual
2352,2880,3,2025-11-04,2026-01-08,Churned,Monthly
2353,2881,1,2023-11-10,,Active,Monthly
2354,2881,1,2023-11-17,2024-06-25,Churned,Monthly
2355,2882,1,2024-06-23,2024-10-24,Churned,Monthly
2356,2883,2,2024-03-09,,Active,Monthly
2357,2884,1,2025-10-07,,Active,Monthly
2358,2885,2,2026-05-21,,Active,Monthly
2359,2886,2,2027-01-19,2027-07-18,Churned,Monthly
2360,2887,1,2026-06-18,,Active,Monthly
2361,2888,3,2026-09-29,,Active,Monthly
2362,2889,3,2024-04-04,,Paused,Monthly
2363,2890,1,2024-11-12,2025-09-05,Churned,Monthly
2364,2891,1,2023-09-17,,Active,Monthly
2365,2891,1,2023-07-23,,Active,Annual
2366,2892,1,2023-10-14,,Active,Monthly
2367,2893,1,2024-06-06,,Active,Monthly
2368,2894,1,2023-05-08,,Active,Monthly
2369,2895,1,2025-09-28,2027-01-16,Churned,Monthly
2370,2895,1,2026-07-31,,Active,Monthly
2371,2896,2,2022-08-15,,Active,Annual
2372,2896,2,2022-12-23,,Active,Monthly
2373,2897,2,2026-07-29,,Active,Annual
2374,2898,1,2025-01-14,,Paused,Monthly
2375,2899,1,2023-03-03,2023-10-03,Churned,Annual
2376,2900,1,2024-11-16,,Active,Monthly
2377,2900,1,2025-02-06,,Active,Annual
2378,2901,1,2023-05-22,,Active,Annual
2379,2902,2,2026-03-28,,Active,Monthly
2380,2903,2,2025-07-09,,Active,Monthly
2381,2904,3,2023-11-09,,Active,Monthly
2382,2904,3,2023-02-06,2024-04-18,Churned,Monthly
2383,2905,1,2027-01-25,,Active,Monthly
2384,2906,1,2026-10-19,,Active,Annual
2385,2907,1,2023-01-13,,Active,Monthly
2386,2908,1,2025-04-20,2026-05-21,Churned,Monthly
2387,2909,1,2023-08-22,,Active,Monthly
2388,2910,2,2023-12-01,,Active,Monthly
2389,2911,2,2025-03-17,2026-01-14,Churned,Monthly
2390,2912,2,2025-04-14,2026-05-03,Churned,Monthly
2391,2913,3,2026-04-17,,Active,Monthly
2392,2914,1,2025-08-29,,Active,Monthly
2393,2915,1,2024-08-19,,Active,Annual
2394,2916,2,2025-12-12,,Active,Monthly
2395,2916,1,2025-07-01,,Active,Annual
2396,2917,2,2023-11-02,,Active,Monthly
2397,2918,1,2025-02-09,2025-08-18,Churned,Annual
2398,2919,2,2023-12-18,,Active,Monthly
2399,2919,1,2023-12-25,,Active,Annual
2400,2920,1,2025-08-16,,Active,Monthly
2401,2920,2,2025-05-09,,Active,Monthly
2402,2921,2,2025-09-05,2026-12-15,Churned,Monthly
2403,2922,3,2026-05-18,,Active,Monthly
2404,2923,2,2024-11-16,,Active,Monthly
2405,2924,1,2025-06-16,,Active,Monthly
2406,2925,2,2025-10-29,,Active,Monthly
2407,2926,1,2025-02-20,,Active,Monthly
2408,2927,1,2024-02-07,,Active,Monthly
2409,2928,3,2026-11-07,2027-12-08,Churned,Monthly
